19 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2362.81211874459,0.196977,0,0.131618,0,0,0.0997632,0.0777063,7.99041,21.6616,0.065731,3.88615,107.856,1.17954,1.66335,19
19 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2362.81211874459,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19
20 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2802.19504805009,0.217041,0,0.0847562,0,0,0.133431,0.0619264,8.24881,23.3316,0.0727681,4.29262,108.55,0.991989,1.87384,20
20 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2802.19504805009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20
21 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2627.10954696465,0.14162,0,0.127757,0,0,0.0915647,0.0579519,8.0235,20.7425,0.0653764,3.4939,87.5294,1.05194,1.15832,21
21 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2627.10954696465,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21
22 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2890.50607268876,0.176545,0,0.189047,0,0,0.107576,0.0740993,7.89776,20.4459,0.0578695,3.23506,119.183,1.11326,1.90275,22
22 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2890.50607268876,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22
23 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2052.75404709161,0.255249,0,0.117812,0,0,0.154317,0.0707594,10.1014,21.9589,0.0653522,3.8215,107.26,1.14245,1.00224,23
23 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2052.75404709161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23
24 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2700.22102883421,0.222152,0,0.150796,0,0,0.0802412,0.0620866,8.03216,21.3865,0.0699756,4.06167,86.1296,1.16889,1.96239,24
24 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2700.22102883421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,24
25 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2517.57417511427,0.261712,0,0.128776,0,0,0.130532,0.0607034,8.72911,23.7989,0.0709985,4.24431,128.927,1.07131,1.67524,25
25 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2517.57417511427,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25
26 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2163.98022700856,0.260337,0,0.132488,0,0,0.137707,0.0772999,8.49386,18.8921,0.0683689,3.7076,94.2547,1.1187,1.31658,26
26 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2163.98022700856,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26
27 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2630.10423387319,0.29022,0,0.139128,0,0,0.0918717,0.0581638,7.55441,22.4352,0.066806,3.91412,141.694,1.01533,1.9959,27
27 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2630.10423387319,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27
28 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2501.90688999741,0.16497,0,0.116527,0,0,0.137138,0.0647311,7.79005,22.6191,0.0719122,4.18911,112.712,1.00076,1.73357,28
28 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2501.90688999741,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28
29 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2134.48095874426,0.214499,0,0.129987,0,0,0.0922467,0.0773566,9.56074,21.8194,0.0635265,3.65582,102.899,0.924898,1.49774,29
29 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2134.48095874426,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29
30 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2450.2342359873,0.208583,0,0.0911977,0,0,0.0854586,0.0717324,9.79106,22.9901,0.0692996,3.98281,138.985,0.913825,1.09924,30
30 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2450.2342359873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30
31 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2467.53684567227,0.189656,0,0.108792,0,0,0.127762,0.0672012,7.47109,22.5413,0.0675373,3.8785,128.335,1.24226,1.47507,31
31 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2467.53684567227,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31
32 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2356.48766680589,0.175995,0,0.0935358,0,0,0.0627863,0.0655955,7.57254,19.7578,0.0673309,3.39673,80.29,1.1902,1.57003,32
32 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2356.48766680589,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32
33 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2206.17037761119,0.223874,0,0.081962,0,0,0.139476,0.0699583,8.33994,21.7602,0.0709711,4.44067,119.167,1.06951,1.31928,33
33 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2206.17037761119,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33
34 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2358.2276129352,0.322758,0,0.116283,0,0,0.0726174,0.0727383,5.65641,18.9918,0.0583946,4.93692,991,1.59347,1.91831,34
34 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2358.2276129352,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34
35 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2148.3563548556,0.142893,0,0.145076,0,0,0.121935,0.0682947,9.88424,20.2769,0.0674913,3.51121,95.7442,0.84857,1.43121,35
35 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2148.3563548556,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35
36 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2582.20667311643,0.221024,0,0.135793,0,0,0.0767929,0.0665184,9.10803,22.1572,0.0654224,3.92009,134.672,0.832813,1.84689,36
36 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2582.20667311643,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36
37 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2723.12728459799,0.20797,0,0.0649203,0,0,0.092855,0.0601567,8.76354,24.8356,0.0729444,3.93734,126.297,1.09797,1.26035,37
37 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2723.12728459799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37
38 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2579.63361502534,0.184464,0,0.0960453,0,0,0.122085,0.0645801,7.96607,21.3177,0.0678804,3.80573,117.043,1.15963,1.37273,38
38 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2579.63361502534,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38
39 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2679.74168741785,0.208148,0,0.0844692,0,0,0.0829572,0.0545612,9.36365,23.6902,0.0753809,4.2109,98.0942,0.909133,1.84555,39
39 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2679.74168741785,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39
40 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2419.32666613454,0.209909,0,0.062399,0,0,0.0928908,0.0620879,9.03643,21.3369,0.0684841,3.63039,105.822,0.947215,1.46529,40
40 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2419.32666613454,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40
41 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,1917.60256384576,0.133148,0,0.131952,0,0,0.130846,0.0724312,8.64116,22.712,0.066291,4.32464,111.165,0.808274,1.94096,41
41 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,1917.60256384576,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41
42 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2252.44734395325,0.157854,0,0.198694,0,0,0.135129,0.0742573,9.03592,20.5852,0.062907,3.61649,95.959,0.899002,1.8669,42
42 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2252.44734395325,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42
43 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2510.39343569712,0.207412,0,0.0972862,0,0,0.123121,0.0671724,9.89305,20.3642,0.0653879,3.18733,103.491,1.28371,0.817407,43
43 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2510.39343569712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43
44 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2335.80624025496,0.151421,0,0.156787,0,0,0.0947488,0.0720747,9.6271,20.5851,0.0658134,3.13646,91.7766,0.974144,1.13541,44
44 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2335.80624025496,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44
45 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2869.24380478296,0.256159,0,0.127952,0,0,0.0819802,0.0670672,8.33516,19.9062,0.065157,3.47874,152.674,1.27754,1.26211,45
45 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2869.24380478296,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45
46 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2563.96961881432,0.149567,0,0.0917294,0,0,0.0915482,0.0677697,9.01657,22.169,0.0788919,4.704,109.912,0.875431,1.22343,46
46 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2563.96961881432,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46
47 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2573.56388250769,0.171156,0,0.113839,0,0,0.110217,0.0641997,9.94209,21.9597,0.0735081,3.87738,105.046,0.979905,1.09293,47
47 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2573.56388250769,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47
48 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2261.96764264181,0.1604,0,0.0889572,0,0,0.0854306,0.0639997,10.2543,23.0077,0.0669665,3.2346,96.6031,1.06521,0.839603,48
48 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2261.96764264181,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48
49 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2405.15642708494,0.201292,0,0.12644,0,0,0.134752,0.0768646,9.77574,21.0187,0.0648358,4.04961,109.062,0.94571,1.40946,49
49 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2405.15642708494,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49
50 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2409.31896849557,0.218857,0,0.0887347,0,0,0.113885,0.0663915,9.52331,23.6052,0.0745122,4.01694,100.363,1.07771,0.757828,50
50 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2409.31896849557,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50
51 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,1958.81422704117,0.118826,0,0.146418,0,0,0.13897,0.0741345,9.69913,20.8077,0.0628227,3.70902,100.891,0.979911,1.1719,51
51 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,1958.81422704117,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51
52 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2313.4236273175,0.14901,0,0.110866,0,0,0.0812411,0.0691021,8.28116,22.8579,0.0688092,4.05818,102.58,1.03021,1.64243,52
52 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2313.4236273175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52
53 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2417.85792112925,0.219159,0,0.122136,0,0,0.135704,0.0630375,9.32578,20.6964,0.0724301,3.8671,92.1529,1.07782,0.627803,53
53 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2417.85792112925,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53
54 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2269.60765192315,0.185906,0,0.0817148,0,0,0.153438,0.0700486,8.84823,22.7637,0.0631174,3.69021,112.241,1.38903,0.756805,54
54 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2269.60765192315,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54
55 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2254.21448920006,0.188621,0,0.145285,0,0,0.105756,0.068484,8.77648,20.0371,0.0641504,3.59542,129.627,0.979844,1.4081,55
55 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2254.21448920006,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55
56 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2638.47748125731,0.233153,0,0.134771,0,0,0.0925743,0.0684505,9.14938,21.178,0.0700199,3.63611,126.49,0.983119,1.59045,56
56 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2638.47748125731,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56
57 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2348.26002525561,0.300955,0,0.0521677,0,0,0.093505,0.0739409,7.90381,28.295,0.0735894,5.90649,150.133,0.995922,2.9775,57
57 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2348.26002525561,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57
58 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2124.01902061883,0.197011,0,0.236608,0,0,0.100233,0.0748878,7.35032,19.4958,0.0608604,3.17671,90.0743,1.10943,1.82094,58
58 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2124.01902061883,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58
59 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2132.30948761506,0.261088,0,0.0604515,0,0,0.0991569,0.0540826,9.13345,25.9616,0.0735299,4.63315,101.126,0.989456,1.60849,59
59 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2132.30948761506,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59
60 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2570.94401253271,0.149295,0,0.103021,0,0,0.115241,0.0730885,8.60673,21.4383,0.0709915,3.79301,115.476,1.25694,1.03564,60
60 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2570.94401253271,.,.,.,.,.,.,.,.,.,.,.,.,.,.,60
61 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2064.05492588827,0.124279,0,0.111862,0,0,0.124673,0.0744459,7.60697,19.4828,0.0659206,3.78918,87.426,0.971589,1.96292,61
61 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2064.05492588827,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61
62 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2511.16410348417,0.163055,0,0.186923,0,0,0.13389,0.0665774,9.73418,22.5274,0.0713153,4.04011,96.4114,0.863512,1.6681,62
62 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2511.16410348417,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62
63 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2624.02393778853,0.211595,0,0.0910259,0,0,0.138996,0.0585465,7.79326,25.1886,0.0721956,4.26213,134.604,1.03972,1.72895,63
63 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2624.02393778853,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63
64 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2798.75287138921,0.251388,0,0.180786,0,0,0.0853474,0.0548576,8.32663,21.7607,0.06904,3.80919,130.384,0.976343,1.83928,64
64 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2798.75287138921,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64
65 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2715.92904944946,0.0786497,0,0.167576,0,0,0.157569,0.0698574,9.89128,21.8042,0.0730713,4.26456,90.8868,0.837017,1.68655,65
65 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2715.92904944946,.,.,.,.,.,.,.,.,.,.,.,.,.,.,65
66 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2680.94775563069,0.281097,0,0.119636,0,0,0.0831568,0.0623286,8.31504,22.0929,0.0710791,3.78368,134.841,1.24375,1.83444,66
66 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2680.94775563069,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66
67 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2242.17647097125,0.148645,0,0.166891,0,0,0.103461,0.0788676,9.57254,23.8486,0.068015,5.21118,126.067,0.958689,1.48174,67
67 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2242.17647097125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67
68 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2106.80872607518,0.111617,0,0.127003,0,0,0.0736292,0.0729584,9.40053,21.8807,0.0662277,3.42918,104.351,0.909995,1.81577,68
68 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2106.80872607518,.,.,.,.,.,.,.,.,.,.,.,.,.,.,68
69 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2356.03524962212,0.188583,0,0.0901758,0,0,0.0474808,0.0649413,7.75742,24.1105,0.0721401,4.36044,138.499,1.04488,2.17726,69
69 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2356.03524962212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69
70 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2132.18670766501,0.119986,0,0.101669,0,0,0.0750384,0.0752725,8.26377,31.5034,0.0894905,7.79056,186.609,0.665128,2.74101,70
70 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2132.18670766501,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70
71 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2494.09667295791,0.165346,0,0.0537294,0,0,0.137185,0.0665033,9.45769,24.5495,0.0745963,4.82636,129.084,0.806874,1.83726,71
71 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2494.09667295791,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71
72 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2697.77063296505,0.211824,0,0.1568,0,0,0.131815,0.061964,7.93106,22.6468,0.0719276,4.2022,106.183,1.03835,1.88887,72
72 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2697.77063296505,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72
73 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2338.19950618604,0.159336,0,0.12866,0,0,0.175482,0.066277,7.38369,21.7084,0.0722066,4.17083,125.405,0.94851,2.20359,73
73 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2338.19950618604,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73
74 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2728.7252133226,0.195772,0,0.119733,0,0,0.103383,0.0651163,7.99868,21.0844,0.0653999,3.31592,111.491,0.999422,1.84827,74
74 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2728.7252133226,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74
75 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2094.20478956624,0.170278,0,0.128214,0,0,0.105087,0.0755507,8.05939,21.1765,0.0686807,3.9362,92.1836,1.00128,1.81211,75
75 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2094.20478956624,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75
76 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2723.89838668116,0.234371,0,0.168645,0,0,0.0699302,0.0742515,8.00952,19.4296,0.0567211,2.71651,103.549,1.22622,1.79816,76
76 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2723.89838668116,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76
77 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2222.3944934371,0.107431,0,0.148916,0,0,0.140039,0.0725208,9.288,23.4653,0.0672059,4.0926,114.082,0.750249,1.82125,77
77 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2222.3944934371,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77
78 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2595.49564517808,0.217592,0,0.117276,0,0,0.120191,0.0617522,7.51385,23.5842,0.0699117,3.94377,115.208,1.01847,2.09965,78
78 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2595.49564517808,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78
79 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2535.89070054041,0.187013,0,0.115565,0,0,0.135438,0.0656406,8.57546,21.5431,0.0751168,4.59458,107.076,0.942203,1.73292,79
79 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2535.89070054041,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79
80 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2184.23521719548,0.156337,0,0.0864995,0,0,0.120559,0.0686216,7.91651,21.4423,0.064228,3.74631,118.64,0.997212,2.13791,80
80 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2184.23521719548,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80
81 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2659.20992287247,0.151032,0,0.12458,0,0,0.108033,0.0561824,7.94449,22.3633,0.0759322,4.16966,107.142,0.874543,1.82073,81
81 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2659.20992287247,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81
82 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,1986.71767973384,0.152365,0,0.118369,0,0,0.0925419,0.0739369,8.40224,19.0088,0.0584019,2.89096,104.664,0.924852,1.6835,82
82 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,1986.71767973384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,82
83 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2806.88273178021,0.138547,0,0.0938562,0,0,0.118569,0.0543987,8.24683,24.0433,0.0807579,3.91309,94.4211,0.991735,1.40871,83
83 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2806.88273178021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,83
84 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,1884.59696567385,0.121658,0,0.10393,0,0,0.0901018,0.0750783,8.34177,19.9079,0.0546347,2.72747,136.842,0.872764,1.63294,84
84 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,1884.59696567385,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84
85 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,1814.19390007688,0.181682,0,0.135421,0,0,0.162355,0.0847317,9.51078,17.6791,0.0599103,2.99104,113.202,1.14819,0.741403,85
85 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,1814.19390007688,.,.,.,.,.,.,.,.,.,.,.,.,.,.,85
86 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2893.41779002682,0.159813,0,0.102879,0,0,0.094637,0.0621386,9.06019,22.9122,0.0735371,4.22335,114.197,0.93119,1.13078,86
86 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2893.41779002682,.,.,.,.,.,.,.,.,.,.,.,.,.,.,86
87 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2322.79052787107,0.138598,0,0.103899,0,0,0.135865,0.0633733,8.8517,21.482,0.0673649,3.80159,83.116,0.877378,1.47302,87
87 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2322.79052787107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,87
88 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2304.43282104208,0.165046,0,0.0920208,0,0,0.124549,0.0755368,8.87751,17.748,0.0645618,3.277,85.7314,0.883928,1.4235,88
88 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2304.43282104208,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88
89 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2363.47684796459,0.246331,0,0.127422,0,0,0.0946106,0.0765847,8.79795,18.4525,0.0634933,3.28658,86.2564,1.18924,1.06677,89
89 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2363.47684796459,.,.,.,.,.,.,.,.,.,.,.,.,.,.,89
90 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2253.44865473445,0.143026,0,0.0519748,0,0,0.115026,0.0659659,10.6137,25.2761,0.0703504,4.4068,149.726,0.784634,1.43612,90
90 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2253.44865473445,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90
91 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2621.38328226439,0.251549,0,0.134631,0,0,0.0800426,0.05935,8.01021,24.9246,0.0758944,4.72535,112.074,0.925362,2.32027,91
91 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2621.38328226439,.,.,.,.,.,.,.,.,.,.,.,.,.,.,91
92 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2315.83916511203,0.150781,0,0.15705,0,0,0.129951,0.0883261,10.1842,17.6277,0.058566,3.21728,91.531,0.798835,1.44012,92
92 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2315.83916511203,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92
93 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2475.07670528778,0.199559,0,0.123403,0,0,0.110781,0.0847611,8.82796,17.3461,0.0618271,3.22597,85.3863,1.14372,1.06611,93
93 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2475.07670528778,.,.,.,.,.,.,.,.,.,.,.,.,.,.,93
94 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2188.25977176344,0.139968,0,0.156912,0,0,0.0808262,0.0718913,8.72711,23.4708,0.0613651,3.35619,90.008,1.01148,1.91761,94
94 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2188.25977176344,.,.,.,.,.,.,.,.,.,.,.,.,.,.,94
95 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2444.66803773254,0.222228,0,0.137008,0,0,0.110647,0.075925,8.31523,17.5231,0.0569285,2.75665,98.6848,1.18532,1.06023,95
95 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2444.66803773254,.,.,.,.,.,.,.,.,.,.,.,.,.,.,95
96 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2544.13568106712,0.241901,0,0.0893913,0,0,0.135823,0.0632577,7.94587,22.0359,0.066954,3.70423,106.358,1.45424,1.24729,96
96 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2544.13568106712,.,.,.,.,.,.,.,.,.,.,.,.,.,.,96
97 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2175.49801137469,0.222998,0,0.134969,0,0,0.128598,0.069361,9.20651,20.2286,0.0648729,3.61177,100.852,0.893707,1.33994,97
97 phase1 2 CMT like 1004 but diff. initial on V3,RSE,0,.,2175.49801137469,.,.,.,.,.,.,.,.,.,.,.,.,.,.,97
98 phase1 2 CMT like 1004 but diff. initial on V3,,0,.,2303.36616657399,0.18799,0,0.223884,0,0,0.126696,0.0789849,8.4248,19.2538,0.060316,3.64048,114.454,0.89862,1.7435,98
